name,categ,X,Y,Z,color
Отек легких,Болезни органов дыхания,2.3921936,3.5051317,-13.746817,#1E988A
Отит,"Болезни уха, горла, носа",-3.1472793,-2.476397,6.537077,#208F8C
Отит у детей,Детские болезни,-2.5937002,-2.739712,6.914006,#64CB5D
Отказ от школы,Детские болезни,-10.845964,-4.010973,-17.204344,#64CB5D
Открытое овальное окно,Болезни сердца и сосудов,-1.2513332,9.658645,-14.615625,#267F8E
Открытоугольная глаукома,Глазные болезни,-6.6954184,-11.556431,-1.8354967,#E7E419
Открытоугольная ювенильная глаукома,Глазные болезни,-3.3542867,-9.808996,-2.9445024,#E7E419
Открытый артериальный проток,Болезни сердца и сосудов,-3.2403367,8.1533375,-15.169215,#267F8E
Открытый атриовентрикулярный канал,Болезни сердца и сосудов,-1.4658571,9.587101,-15.468054,#267F8E
Открытый перелом,Болезни ОДС и травмы,2.440718,4.098916,1.347942,#30678D
Открытый пневмоторакс,Болезни органов дыхания,4.570959,-1.0852377,-0.39502877,#1E988A
Открытый прикус,Болезни зубов,-15.095975,0.4466585,10.918612,#FDE724
Отморожения,Болезни ОДС и травмы,1.1125172,-5.0600734,5.740896,#30678D
Отоантрит,"Болезни уха, горла, носа",-2.0105627,-2.2813506,5.2842298,#208F8C
Отогематома,"Болезни уха, горла, носа",-0.96012443,-2.056473,4.903889,#208F8C
Отогенный сепсис,"Болезни уха, горла, носа",8.2617445,-1.7371227,3.0995426,#208F8C
Отомикоз,"Болезни уха, горла, носа",-1.6359582,-3.0063963,5.609575,#208F8C
Отосклероз,"Болезни уха, горла, носа",-7.7082124,-6.916791,-9.268775,#208F8C
Отравление суррогатами алкоголя,Наркологические проблемы,0.15974973,-4.7803783,-17.23851,#2D6F8E
Отрубевидный лишай,Кожные болезни,-0.410007,-6.7237363,15.758854,#42BE71
Отслойка сетчатки,Глазные болезни,-8.881677,-10.0241375,0.609905,#E7E419
Отслойка стекловидного тела,Глазные болезни,-8.071401,-10.516569,1.0323552,#E7E419
Отсутствие уха и/или мочки,Эстетические проблемы,-9.444586,-6.5511813,10.961075,#23888D
Отторжение зубного импланта,Болезни зубов,-10.404807,2.784745,10.513757,#FDE724
Офтальмогерпес,Глазные болезни,-4.014607,-10.972071,1.6122057,#E7E419
Офтальмогипертензия,Глазные болезни,-5.202455,-11.879992,-0.70476186,#E7E419
Офтальмомиаз ,Глазные болезни,-2.5009189,-7.3590302,4.379872,#E7E419
Офтальмоплегическая мигрень,Нервные болезни,-3.945112,-7.3101015,-11.49717,#440154
Офтальмоплегия,Глазные болезни,-6.440908,-7.2395444,-3.193885,#E7E419
Офтальморозацеа ,Глазные болезни,-4.0334473,-8.974214,2.034394,#E7E419
Очаговая пневмония,Болезни органов дыхания,7.1005898,-6.0895114,1.8103852,#1E988A
Очаговый туберкулез легких,Болезни органов дыхания,4.553085,-4.95265,2.9062054,#1E988A
Палиндромный ревматизм,Ревматические болезни,-9.271085,-2.818205,0.04002872,#D2E11B
Панариций,Болезни ОДС и травмы,-7.955624,0.5372024,3.324514,#30678D
Пангипопитуитаризм,Эндокринные болезни,6.518992,5.5133176,-7.5166826,#29788E
Панические атаки,Нервные болезни,-3.1695669,-2.0336788,-17.44092,#440154
Панические атаки у детей,Детские болезни,-3.3287234,-2.02894,-17.489347,#64CB5D
Паническое расстройство,Психические расстройства,-3.3302777,-2.1090696,-17.470657,#BADE27
Панкреатит у детей,Детские болезни,12.499862,1.3999261,-1.33551,#64CB5D
Панкреатогенный сахарный диабет,Эндокринные болезни,8.276536,3.6362057,-10.002696,#29788E
Панкреонекроз,Болезни органов пищеварения,10.991949,1.4928819,-1.659472,#404387
Панникулит,Кожные болезни,-3.4397032,-3.1883183,-0.6230409,#42BE71
Панофтальмит,Глазные болезни,-5.9103985,-10.3285265,3.3176284,#E7E419
Папиллит,Болезни толстого кишечника,13.021617,9.84331,2.1500676,#8DD644
Папилломатозный невус,Кожные болезни,-2.9033735,1.6253849,15.413233,#42BE71
Папилломы,Кожные болезни,0.3114131,0.86420304,16.693819,#42BE71
Папилломы век,Глазные болезни,0.1336451,1.1821768,17.171423,#E7E419
Папилломы полости рта,Болезни зубов,-5.5305257,2.2635157,9.24803,#FDE724
Папиллярная аденокарцинома почки,Онкологические болезни,-5.6112247,11.180882,1.8472298,#482374
Папиллярная кистома яичника,Женские болезни,2.5183017,13.688091,2.8823097,#48196B
Папиллярный рак щитовидной железы,Онкологические болезни,-1.657247,9.185628,5.496358,#482374
