name,categ,X,Y,Z,color
Пограничные состояния новорожденных,Детские болезни,-0.3360169,-4.5512743,3.7664878,#64CB5D
Пограничный пигментный невус,Кожные болезни,9.489212,-7.528943,5.899953,#30678D
Подагра,Ревматические болезни,-2.3809793,-4.961281,2.5863197,#79D151
Подвывих позвонка,Болезни ОДС и травмы,-6.1112146,-6.664252,-1.5145336,#443982
Подвывих шейного позвонка,Болезни ОДС и травмы,-5.446967,-6.349941,-1.0808024,#443982
Поддиафрагмальный абсцесс,Болезни органов пищеварения,1.1067231,-12.416389,1.4249089,#267F8E
Подковообразная почка,Урологические болезни,0.6767857,-13.373618,-5.0940733,#48196B
Подострый склерозирующий панэнцефалит,Нервные болезни,0.40046144,-1.4501466,6.4930835,#BADE27
Подошвенная бородавка,Кожные болезни,9.663645,-6.5230064,5.1968613,#30678D
Подпеченочный абсцесс,Болезни органов пищеварения,1.2518613,-13.036217,1.74263,#267F8E
Подростковая беременность,Женские болезни,4.837159,-12.988888,-5.3374143,#460C5F
Подростковая наркомания,Наркологические проблемы,-8.573418,-6.692274,2.4812005,#208F8C
Подростковый алкоголизм,Наркологические проблемы,-8.7177725,-7.885913,3.159852,#208F8C
Подростковый кризис,Детские болезни,1.4634941,-7.9962254,2.3604255,#64CB5D
Подсерозная фиброма матки,Женские болезни,4.7022476,-12.616516,-5.283795,#460C5F
Подслизистая фиброма матки,Женские болезни,4.9800415,-12.82818,-5.3534956,#460C5F
Подтекание околоплодных вод,Женские болезни,5.046905,-13.240877,-5.6436605,#460C5F
Позвоночно-спинномозговая травма,Нервные болезни,-1.0604092,-1.6666343,6.068754,#BADE27
Поздние угри,Кожные болезни,9.11051,-6.78545,5.0126305,#30678D
Поздний выкидыш,Женские болезни,4.7647133,-12.593042,-5.3067102,#460C5F
Пойкилодермия,Кожные болезни,8.990011,-6.5848594,6.983184,#30678D
Полая стопа,Болезни ОДС и травмы,-6.3064656,-7.152235,-2.275163,#443982
Полиартрит,Ревматические болезни,-3.5566115,-4.8476143,1.9295484,#79D151
Полидактилия,Детские болезни,3.179091,-6.2224336,4.4493675,#64CB5D
Поликистоз печени,Болезни органов пищеварения,3.6261394,-13.821526,-0.8363781,#267F8E
Поликистоз почек,Урологические болезни,0.30214322,-14.853458,-4.954097,#48196B
Поликистоз почек у детей,Детские болезни,0.3877604,-6.9383283,4.583726,#64CB5D
Поликистоз яичников,Женские болезни,6.005294,-12.69307,-5.370235,#460C5F
Поликория,Глазные болезни,6.3290625,-1.7369689,5.1635103,#462F7C
Полимиозит,Ревматические болезни,-3.0240257,-4.827017,3.1491454,#79D151
Полиморфный дермальный ангиит,Кожные болезни,10.431114,-7.514547,6.6119957,#30678D
Полинаркомания и политоксикомания,Наркологические проблемы,-10.415332,-6.9809523,3.66157,#208F8C
Полиневропатии,Нервные болезни,-1.7037817,-1.7216554,7.4081826,#BADE27
Полинейропатия беременных,Нервные болезни,-1.3052051,-0.86481136,5.5848026,#BADE27
Полиомиелит,Детские болезни,1.8000648,-6.493628,3.622064,#64CB5D
Полиомиелитоподобные заболевания,Нервные болезни,-0.37745142,-2.7480524,6.64743,#BADE27
Полип среднего уха,"Болезни уха, горла, носа",1.0090231,-6.1733103,-0.90746176,#FDE724
Полипы желудка,Онкологические болезни,-3.0048845,-12.04278,-4.777467,#D2E11B
Полипы кишечника,Онкологические болезни,-3.2883732,-11.962147,-4.454541,#D2E11B
Полипы матки,Женские болезни,5.0610957,-13.182811,-5.449602,#460C5F
Полипы носа,Онкологические болезни,-2.9966543,-11.357679,-4.786974,#D2E11B
Полипы прямой кишки,Онкологические болезни,-3.5640142,-13.651161,-5.105664,#D2E11B
Полипы сигмовидной кишки,Онкологические болезни,-3.0836737,-14.349085,-4.8210936,#D2E11B
Полипы толстой кишки,Болезни толстого кишечника,0.6264018,-18.695707,-4.963011,#53C567
Полипы цервикального канала,Женские болезни,4.890729,-13.896817,-6.0198803,#460C5F
Полисезонные энцефалиты,Нервные болезни,-1.2028883,-1.4141015,6.439062,#BADE27
Политравма,Болезни ОДС и травмы,-4.807622,-6.0192914,1.5634685,#443982
Полицитемия,Онкологические болезни,-1.9290596,-10.6473,-1.219523,#D2E11B
Полицитемия у новорожденных,Детские болезни,0.9779742,-6.18495,3.6422915,#64CB5D
Поллиноз,Аллергические болезни,3.2073858,-5.4293284,7.768029,#345E8D
Поллинозный конъюнктивит,Аллергические болезни,5.3843007,-5.941781,8.184108,#345E8D
Полное предлежание плаценты,Женские болезни,5.2399416,-13.994238,-6.035383,#460C5F
"Полные голени, бёдра",Эстетические проблемы,9.87298,-4.9296346,1.5667205,#35B778
Поперечное плоскостопие,Болезни ОДС и травмы,-5.8537664,-6.8118305,-2.334948,#443982
Поперечное положение плода,Женские болезни,4.490337,-12.78293,-5.4048843,#460C5F
Поражение ЛОР-органов при ВИЧ-инфекции,"Болезни уха, горла, носа",3.3635976,-9.299876,1.7125717,#FDE724
Пористая кожа,Косметические проблемы,13.466515,-7.282126,6.698339,#1E9F88
Порокарцинома,Кожные болезни,9.098289,-6.553259,6.4818482,#30678D
Пороки развития легких,Болезни органов дыхания,-2.477984,-10.207324,2.62658,#29788E
Пороки развития молочных желез,Болезни молочных желез,3.7819235,-7.259645,-2.2324398,#E7E419
Портальная гипертензия,Болезни органов пищеварения,1.6775532,-14.428098,-0.39564335,#267F8E
Послеоперационная грыжа,Болезни органов пищеварения,2.8700442,-14.180736,0.048485108,#267F8E
Послеоперационный психоз,Психические расстройства,-4.438224,-4.139346,6.1198044,#29AF7F
Послеродовая язва шейки матки,Женские болезни,4.3562994,-12.29232,-5.5084887,#460C5F
Послеродовое кровотечение,Женские болезни,4.904737,-13.310698,-5.5390816,#460C5F
Послеродовой эндометрит,Женские болезни,4.762051,-13.103497,-5.675989,#460C5F
Послеродовые инфекции,Женские болезни,4.679845,-12.877515,-5.6118374,#460C5F
Постакне,Косметические проблемы,13.691559,-5.864419,8.349562,#1E9F88
Поствакцинальные осложнения,Детские болезни,-0.055919163,-5.813994,4.9339757,#64CB5D
Поствакцинальный энцефалит,Нервные болезни,-0.843503,-0.99128056,6.1156054,#BADE27
Постгеморрагическая анемия,Болезни крови,1.90377,-9.057169,1.1090975,#482374
Постгистерэктомический синдром,Женские болезни,5.1365223,-12.901976,-5.6164236,#460C5F
Постинфарктная стенокардия,Болезни сердца и сосудов,-8.05482,-11.681635,-2.3255615,#22A784
